qpos_m,basket_offset_x_m,basket_offset_y_m,primary_oracle_contact,reverse_oracle_contact,contact_label_match,primary_oracle_penetration,reverse_oracle_penetration,penetration_label_match,primary_static_contact,reverse_static_contact,static_label_match,reverse_min_separation_m,reverse_one_step_displacement_m,reverse_contact_body_names
0.135,-0.03999999999999998,-0.12000000000000002,True,True,True,True,True,True,True,True,True,-0.020959876477718353,0.021530590261542217,basket|link_0|link_1|link_2|link_3
0.135,-0.06,-0.12000000000000002,True,True,True,True,True,True,True,True,True,-0.020959876477718353,0.017535744178925623,basket|link_0|link_1|link_2|link_3
0.135,-0.07999999999999996,-0.12000000000000002,True,True,True,True,True,True,True,True,True,-0.020959876477718353,0.010590992598661413,basket|link_0|link_1|link_2|link_3
0.135,-0.09999999999999998,-0.12000000000000002,True,True,True,True,True,True,True,True,True,-0.020959876477718353,0.008102612186918389,basket|link_0|link_1|link_2|link_3
0.135,-0.12,-0.12000000000000002,True,True,True,True,True,True,True,True,True,-0.020959876477718353,0.015625379042830255,basket|link_0|link_1|link_2|link_3
0.135,-0.13999999999999996,-0.12000000000000002,True,True,True,True,True,True,True,True,True,-0.020959876477718353,0.006270666131995771,basket|link_0|link_1|link_2|link_3
0.135,-0.15999999999999998,-0.12000000000000002,True,True,True,True,True,True,True,True,True,-0.020959876477718353,0.007317762605397653,basket|link_0|link_1|link_2|link_3
0.135,-0.18,-0.12000000000000002,True,True,True,True,True,True,True,True,True,-0.02095986157655716,0.007118686640391034,basket|link_0|link_1|link_2|link_3
0.135,-0.19999999999999998,-0.12000000000000002,True,True,True,True,True,True,True,True,True,-0.02095986157655716,0.008339493507397405,basket|link_0|link_1|link_2|link_3
0.135,-0.21999999999999997,-0.12000000000000002,True,True,True,True,True,True,True,True,True,-0.02095986157655716,0.019713795922577017,basket|link_0|link_1|link_2|link_3
0.135,-0.24,-0.12000000000000002,True,True,True,True,True,True,True,True,True,-0.02095986157655716,0.009556272871466468,basket|link_0|link_1|link_2|link_3
0.135,-0.26,-0.12000000000000002,True,True,True,True,True,True,True,True,True,-0.02095986157655716,0.013351425564918121,basket|link_0|link_1|link_2|link_3
0.135,-0.27999999999999997,-0.12000000000000002,True,True,True,True,True,True,True,True,True,-0.02095986157655716,0.03811317836293127,basket|link_0|link_1|link_2|link_3
0.135,-0.3,-0.12000000000000002,True,True,True,True,True,True,True,True,True,-0.020959846675395966,0.02106897359017787,basket|link_0|link_1|link_2|link_3
0.135,-0.31999999999999995,-0.12000000000000002,True,True,True,True,True,True,True,True,True,-0.013416588306427002,0.01936649537393583,basket|link_0|link_1|link_2|link_3
0.135,-0.33999999999999997,-0.12000000000000002,False,False,True,False,False,True,False,False,True,0.006583452224731445,1.4901161193847656e-08,basket|link_0|link_1|link_2|link_3
0.135,-0.36,-0.12000000000000002,False,False,True,False,False,True,False,False,True,,1.4901161193847656e-08,link_1|link_2|link_3
0.135,-0.38,-0.12000000000000002,False,False,True,False,False,True,False,False,True,,1.4901161193847656e-08,link_1|link_2|link_3
0.135,-0.39999999999999997,-0.12000000000000002,False,False,True,False,False,True,False,False,True,,1.4901161193847656e-08,link_1|link_2|link_3
0.135,-0.42,-0.12000000000000002,False,False,True,False,False,True,False,False,True,,1.4901161193847656e-08,link_1|link_2|link_3
0.135,0.42,-0.14,False,False,True,False,False,True,False,False,True,,1.4901161193847656e-08,link_1|link_2|link_3
0.135,0.4000000000000001,-0.14,False,False,True,False,False,True,False,False,True,,1.4901161193847656e-08,link_1|link_2|link_3
0.135,0.38000000000000006,-0.14,False,False,True,False,False,True,False,False,True,,1.4901161193847656e-08,link_1|link_2|link_3
0.135,0.36000000000000004,-0.14,False,False,True,False,False,True,False,False,True,,1.4901161193847656e-08,link_1|link_2|link_3
0.135,0.34,-0.14,False,False,True,False,False,True,False,False,True,0.004430562257766724,1.4901161193847656e-08,basket|link_0|link_1|link_2|link_3
0.135,0.32,-0.14,True,True,True,True,True,True,True,True,True,-0.015396416187286377,0.018425428569246283,basket|link_0|link_1|link_2|link_3
0.135,0.3,-0.14,True,True,True,True,True,True,True,True,True,-0.022264711558818817,0.036427613978582275,basket|link_0|link_1|link_2|link_3
0.135,0.2800000000000001,-0.14,True,True,True,True,True,True,True,True,True,-0.01583506166934967,0.007560987871375867,basket|link_0|link_1|link_2|link_3
0.135,0.26000000000000006,-0.14,True,True,True,True,True,True,True,True,True,-0.01591140404343605,0.012710661236513002,basket|link_0|link_1|link_2|link_3
0.135,0.24000000000000005,-0.14,True,True,True,True,True,True,True,True,True,-0.01930008828639984,0.015490853179291691,basket|link_0|link_1|link_2|link_3
0.135,0.22000000000000003,-0.14,True,True,True,True,True,True,True,True,True,-0.017568565905094147,0.018763630976519105,basket|link_0|link_1|link_2|link_3
0.135,0.2,-0.14,True,True,True,True,True,True,True,True,True,-0.017204247415065765,0.00968529579609071,basket|link_0|link_1|link_2|link_3
0.135,0.18,-0.14,True,True,True,True,True,True,True,True,True,-0.016142234206199646,0.004407437464017665,basket|link_0|link_1|link_2|link_3
0.135,0.15999999999999998,-0.14,True,True,True,True,True,True,True,True,True,-0.015867929905653,0.005020546470029584,basket|link_0|link_1|link_2|link_3
0.135,0.14000000000000007,-0.14,True,True,True,True,True,True,True,True,True,-0.013629809021949768,0.014876373506374708,basket|link_0|link_1|link_2|link_3
0.135,0.12000000000000005,-0.14,True,True,True,True,True,True,True,True,True,-0.01570059359073639,0.012815383434266922,basket|link_0|link_1|link_2|link_3
0.135,0.10000000000000003,-0.14,True,True,True,True,True,True,True,True,True,-0.0170997753739357,0.015024642901623324,basket|link_0|link_1|link_2|link_3
0.135,0.08000000000000002,-0.14,True,True,True,True,True,True,True,True,True,-0.0170997753739357,0.005367241196658299,basket|link_0|link_1|link_2|link_3
0.135,0.06,-0.14,True,True,True,True,True,True,True,True,True,-0.0170997753739357,0.013724187675985725,basket|link_0|link_1|link_2|link_3
0.135,0.040000000000000036,-0.14,True,True,True,True,True,True,True,True,True,-0.0170997753739357,0.01755770522982942,basket|link_0|link_1|link_2|link_3
0.135,0.020000000000000018,-0.14,True,True,True,True,True,True,True,True,True,-0.0170997753739357,0.012471415573894739,basket|link_0|link_1|link_2|link_3
0.135,0.0,-0.14,True,True,True,True,True,True,True,True,True,-0.01956995576620102,0.0051023540864944365,basket|link_0|link_1|link_2|link_3
0.135,-0.019999999999999962,-0.14,True,True,True,True,True,True,True,True,True,-0.017305269837379456,0.01591881914890153,basket|link_0|link_1|link_2|link_3
0.135,-0.03999999999999998,-0.14,True,True,True,True,True,True,True,True,True,-0.017099782824516296,0.012399059658486136,basket|link_0|link_1|link_2|link_3
0.135,-0.06,-0.14,True,True,True,True,True,True,True,True,True,-0.022263631224632263,0.0050881714783434515,basket|link_0|link_1|link_2|link_3
0.135,-0.07999999999999996,-0.14,True,True,True,True,True,True,True,True,True,-0.022264160215854645,0.011570045123936345,basket|link_0|link_1|link_2|link_3
0.135,-0.09999999999999998,-0.14,True,True,True,True,True,True,True,True,True,-0.019183620810508728,0.014660650185285725,basket|link_0|link_1|link_2|link_3
0.135,-0.12,-0.14,True,True,True,True,True,True,True,True,True,-0.017099782824516296,0.005276258173022726,basket|link_0|link_1|link_2|link_3
0.135,-0.13999999999999996,-0.14,True,True,True,True,True,True,True,True,True,-0.017099782824516296,0.0013697557751461648,basket|link_0|link_1|link_2|link_3
0.135,-0.15999999999999998,-0.14,True,True,True,True,True,True,True,True,True,-0.017099782824516296,0.005447808525179059,basket|link_0|link_1|link_2|link_3
0.135,-0.18,-0.14,True,True,True,True,True,True,True,True,True,-0.017099782824516296,0.011013493133621613,basket|link_0|link_1|link_2|link_3
0.135,-0.19999999999999998,-0.14,True,True,True,True,True,True,True,True,True,-0.02027258276939392,0.00628517851102673,basket|link_0|link_1|link_2|link_3
0.135,-0.21999999999999997,-0.14,True,True,True,True,True,True,True,True,True,-0.01743607223033905,0.014353863392253986,basket|link_0|link_1|link_2|link_3
0.135,-0.24,-0.14,True,True,True,True,True,True,True,True,True,-0.017099790275096893,0.016950790044944798,basket|link_0|link_1|link_2|link_3
0.135,-0.26,-0.14,True,True,True,True,True,True,True,True,True,-0.017099790275096893,0.01422477295222057,basket|link_0|link_1|link_2|link_3
0.135,-0.27999999999999997,-0.14,True,True,True,True,True,True,True,True,True,-0.017099790275096893,0.023303817264771244,basket|link_0|link_1|link_2|link_3
0.135,-0.3,-0.14,True,True,True,True,True,True,True,True,True,-0.017099790275096893,0.012664930371675577,basket|link_0|link_1|link_2|link_3
0.135,-0.31999999999999995,-0.14,True,True,True,True,True,True,True,True,True,-0.013416588306427002,0.01205770640595221,basket|link_0|link_1|link_2|link_3
0.135,-0.33999999999999997,-0.14,False,False,True,False,False,True,False,False,True,0.006583452224731445,1.4901161193847656e-08,basket|link_0|link_1|link_2|link_3
0.135,-0.36,-0.14,False,False,True,False,False,True,False,False,True,,1.4901161193847656e-08,link_1|link_2|link_3
0.135,-0.38,-0.14,False,False,True,False,False,True,False,False,True,,1.4901161193847656e-08,link_1|link_2|link_3
0.135,-0.39999999999999997,-0.14,False,False,True,False,False,True,False,False,True,,1.4901161193847656e-08,link_1|link_2|link_3
0.135,-0.42,-0.14,False,False,True,False,False,True,False,False,True,,1.4901161193847656e-08,link_1|link_2|link_3
0.135,0.42,-0.16000000000000003,False,False,True,False,False,True,False,False,True,,1.4901161193847656e-08,link_1|link_2|link_3
0.135,0.4000000000000001,-0.16000000000000003,False,False,True,False,False,True,False,False,True,,1.4901161193847656e-08,link_1|link_2|link_3
0.135,0.38000000000000006,-0.16000000000000003,False,False,True,False,False,True,False,False,True,,1.4901161193847656e-08,link_1|link_2|link_3
0.135,0.36000000000000004,-0.16000000000000003,False,False,True,False,False,True,False,False,True,,1.4901161193847656e-08,link_1|link_2|link_3
0.135,0.34,-0.16000000000000003,False,False,True,False,False,True,False,False,True,0.00460362434387207,1.4901161193847656e-08,basket|link_0|link_1|link_2|link_3
0.135,0.32,-0.16000000000000003,True,True,True,True,True,True,True,True,True,-0.015396416187286377,0.009566721621736518,basket|link_0|link_1|link_2|link_3
0.135,0.3,-0.16000000000000003,True,True,True,True,True,True,True,True,True,-0.011897653341293335,0.014498175214440861,basket|link_0|link_1|link_2|link_3
0.135,0.2800000000000001,-0.16000000000000003,True,True,True,True,True,True,True,True,True,-0.01583505980670452,0.017723345033049436,basket|link_0|link_1|link_2|link_3
0.135,0.26000000000000006,-0.16000000000000003,True,True,True,True,True,True,True,True,True,-0.015911400318145752,0.04078093409577508,basket|link_0|link_1|link_2|link_3
0.135,0.24000000000000005,-0.16000000000000003,True,True,True,True,True,True,True,True,True,-0.015914730727672577,0.017431311278739117,basket|link_0|link_1|link_2|link_3
0.135,0.22000000000000003,-0.16000000000000003,True,True,True,True,True,True,True,True,True,-0.015914730727672577,0.013085637873778883,basket|link_0|link_1|link_2|link_3
0.135,0.2,-0.16000000000000003,True,True,True,True,True,True,True,True,True,-0.015914730727672577,0.003078348665847212,basket|link_0|link_1|link_2|link_3
0.135,0.18,-0.16000000000000003,True,True,True,True,True,True,True,True,True,-0.015914730727672577,0.007286915992654353,basket|link_0|link_1|link_2|link_3
0.135,0.15999999999999998,-0.16000000000000003,True,True,True,True,True,True,True,True,True,-0.0158679261803627,0.006986179926194126,basket|link_0|link_1|link_2|link_3
0.135,0.14000000000000007,-0.16000000000000003,True,True,True,True,True,True,True,True,True,-0.013629809021949768,0.0037429033019803597,basket|link_0|link_1|link_2|link_3
0.135,0.12000000000000005,-0.16000000000000003,True,True,True,True,True,True,True,True,True,-0.01570059359073639,0.01254204557755662,basket|link_0|link_1|link_2|link_3
0.135,0.10000000000000003,-0.16000000000000003,True,True,True,True,True,True,True,True,True,-0.013284355401992798,0.009276959115281928,basket|link_0|link_1|link_2|link_3
0.135,0.08000000000000002,-0.16000000000000003,True,True,True,True,True,True,True,True,True,-0.01178944855928421,0.010650066172528198,basket|link_0|link_1|link_2|link_3
0.135,0.06,-0.16000000000000003,True,True,True,True,True,True,True,True,True,-0.011109046638011932,0.006105435765776895,basket|link_0|link_1|link_2|link_3
0.135,0.040000000000000036,-0.16000000000000003,True,True,True,True,True,True,True,True,True,-0.011109046638011932,0.007336740618385695,basket|link_0|link_1|link_2|link_3
0.135,0.020000000000000018,-0.16000000000000003,True,True,True,True,True,True,True,True,True,-0.016967065632343292,0.005921504244908819,basket|link_0|link_1|link_2|link_3
0.135,0.0,-0.16000000000000003,True,True,True,True,True,True,True,True,True,-0.013016872107982635,0.010691825253826419,basket|link_0|link_1|link_2|link_3
0.135,-0.019999999999999962,-0.16000000000000003,True,True,True,True,True,True,True,True,True,-0.01110905408859253,0.005319216913390732,basket|link_0|link_1|link_2|link_3
0.135,-0.03999999999999998,-0.16000000000000003,True,True,True,True,True,True,True,True,True,-0.01110905408859253,0.009906465432447518,basket|link_0|link_1|link_2|link_3
0.135,-0.06,-0.16000000000000003,True,True,True,True,True,True,True,True,True,-0.017093904316425323,0.006526197230981154,basket|link_0|link_1|link_2|link_3
0.135,-0.07999999999999996,-0.16000000000000003,True,True,True,True,True,True,True,True,True,-0.01745445281267166,0.0125402930420298,basket|link_0|link_1|link_2|link_3
0.135,-0.09999999999999998,-0.16000000000000003,True,True,True,True,True,True,True,True,True,-0.017375946044921875,0.006619079965710485,basket|link_0|link_1|link_2|link_3
0.135,-0.12,-0.16000000000000003,True,True,True,True,True,True,True,True,True,-0.01491227000951767,0.007430495120252652,basket|link_0|link_1|link_2|link_3
0.135,-0.13999999999999996,-0.16000000000000003,True,True,True,True,True,True,True,True,True,-0.016886785626411438,0.005735894988264057,basket|link_0|link_1|link_2|link_3
0.135,-0.15999999999999998,-0.16000000000000003,True,True,True,True,True,True,True,True,True,-0.01817219704389572,0.008885777515169448,basket|link_0|link_1|link_2|link_3
0.135,-0.18,-0.16000000000000003,True,True,True,True,True,True,True,True,True,-0.016255676746368408,0.010579708877705988,basket|link_0|link_1|link_2|link_3
0.135,-0.19999999999999998,-0.16000000000000003,True,True,True,True,True,True,True,True,True,-0.02027258276939392,0.0011134473421509968,basket|link_0|link_1|link_2|link_3
0.135,-0.21999999999999997,-0.16000000000000003,True,True,True,True,True,True,True,True,True,-0.01649266481399536,0.009871279354456065,basket|link_0|link_1|link_2|link_3
0.135,-0.24,-0.16000000000000003,True,True,True,True,True,True,True,True,True,-0.015914782881736755,0.004599865134475169,basket|link_0|link_1|link_2|link_3
0.135,-0.26,-0.16000000000000003,True,True,True,True,True,True,True,True,True,-0.015898453071713448,0.02425715804026851,basket|link_0|link_1|link_2|link_3
0.135,-0.27999999999999997,-0.16000000000000003,True,True,True,True,True,True,True,True,True,-0.015801722183823586,0.04043397363160986,basket|link_0|link_1|link_2|link_3
0.135,-0.3,-0.16000000000000003,True,True,True,True,True,True,True,True,True,-0.011022400110960007,0.009587564686032921,basket|link_0|link_1|link_2|link_3
0.135,-0.31999999999999995,-0.16000000000000003,True,True,True,True,True,True,True,True,True,-0.013071060180664062,0.004705166660530703,basket|link_0|link_1|link_2|link_3
0.135,-0.33999999999999997,-0.16000000000000003,False,False,True,False,False,True,False,False,True,0.0066254884004592896,1.4901161193847656e-08,basket|link_0|link_1|link_2|link_3
0.135,-0.36,-0.16000000000000003,False,False,True,False,False,True,False,False,True,,1.4901161193847656e-08,link_1|link_2|link_3
0.135,-0.38,-0.16000000000000003,False,False,True,False,False,True,False,False,True,,1.4901161193847656e-08,link_1|link_2|link_3
0.135,-0.39999999999999997,-0.16000000000000003,False,False,True,False,False,True,False,False,True,,1.4901161193847656e-08,link_1|link_2|link_3
0.135,-0.42,-0.16000000000000003,False,False,True,False,False,True,False,False,True,,1.4901161193847656e-08,link_1|link_2|link_3
0.135,0.42,-0.18000000000000002,False,False,True,False,False,True,False,False,True,,1.4901161193847656e-08,link_1|link_2|link_3
0.135,0.4000000000000001,-0.18000000000000002,False,False,True,False,False,True,False,False,True,,1.4901161193847656e-08,link_1|link_2|link_3
0.135,0.38000000000000006,-0.18000000000000002,False,False,True,False,False,True,False,False,True,,1.4901161193847656e-08,link_1|link_2|link_3
0.135,0.36000000000000004,-0.18000000000000002,False,False,True,False,False,True,False,False,True,,1.4901161193847656e-08,link_1|link_2|link_3
0.135,0.34,-0.18000000000000002,False,False,True,False,False,True,False,False,True,0.008840411901473999,1.4901161193847656e-08,basket|link_0|link_1|link_2|link_3
0.135,0.32,-0.18000000000000002,True,True,True,False,False,True,True,True,True,0.00045393151231110096,1.4901161193847656e-08,basket|link_0|link_1|link_2|link_3
0.135,0.3,-0.18000000000000002,True,True,True,True,True,True,True,True,True,-0.009388391859829426,0.007363927627976559,basket|link_0|link_1|link_2|link_3
0.135,0.2800000000000001,-0.18000000000000002,True,True,True,True,True,True,True,True,True,-0.01097085326910019,0.01497563273061353,basket|link_0|link_1|link_2|link_3
0.135,0.26000000000000006,-0.18000000000000002,True,True,True,True,True,True,True,True,True,-0.011027898639440536,0.01144951433052713,basket|link_0|link_1|link_2|link_3
0.135,0.24000000000000005,-0.18000000000000002,True,True,True,True,True,True,True,True,True,-0.011085166595876217,0.01191794959283993,basket|link_0|link_1|link_2|link_3
0.135,0.22000000000000003,-0.18000000000000002,True,True,True,True,True,True,True,True,True,-0.01110895723104477,0.02707534687080451,basket|link_0|link_1|link_2|link_3
0.135,0.2,-0.18000000000000002,True,True,True,True,True,True,True,True,True,-0.011108964681625366,0.007770499702816118,basket|link_0|link_1|link_2|link_3
0.135,0.18,-0.18000000000000002,True,True,True,True,True,True,True,True,True,-0.011108964681625366,0.012163518348277565,basket|link_0|link_1|link_2|link_3
0.135,0.15999999999999998,-0.18000000000000002,True,True,True,True,True,True,True,True,True,-0.011108964681625366,0.008118531235971735,basket|link_0|link_1|link_2|link_3
0.135,0.14000000000000007,-0.18000000000000002,True,True,True,True,True,True,True,True,True,-0.011108964681625366,0.01303332662755114,basket|link_0|link_1|link_2|link_3
0.135,0.12000000000000005,-0.18000000000000002,True,True,True,True,True,True,True,True,True,-0.012466587126255035,0.013215410214410998,basket|link_0|link_1|link_2|link_3
0.135,0.10000000000000003,-0.18000000000000002,True,True,True,True,True,True,True,True,True,-0.013284310698509216,0.011853217751436955,basket|link_0|link_1|link_2|link_3
0.135,0.08000000000000002,-0.18000000000000002,True,True,True,True,True,True,True,True,True,-0.01178944855928421,0.011617136878670577,basket|link_0|link_1|link_2|link_3
0.135,0.06,-0.18000000000000002,True,True,True,True,True,True,True,True,True,-0.011109046638011932,0.008208488529893995,basket|link_0|link_1|link_2|link_3
0.135,0.040000000000000036,-0.18000000000000002,True,True,True,True,True,True,True,True,True,-0.011109046638011932,0.00966489610806949,basket|link_0|link_1|link_2|link_3
0.135,0.020000000000000018,-0.18000000000000002,True,True,True,True,True,True,True,True,True,-0.011109046638011932,0.010950236801092899,basket|link_0|link_1|link_2|link_3
0.135,0.0,-0.18000000000000002,True,True,True,True,True,True,True,True,True,-0.01110905408859253,0.010089074037860628,basket|link_0|link_1|link_2|link_3
0.135,-0.019999999999999962,-0.18000000000000002,True,True,True,True,True,True,True,True,True,-0.01110905408859253,0.004383723000617303,basket|link_0|link_1|link_2|link_3
0.135,-0.03999999999999998,-0.18000000000000002,True,True,True,True,True,True,True,True,True,-0.01110905408859253,0.01485361687373409,basket|link_0|link_1|link_2|link_3
0.135,-0.06,-0.18000000000000002,True,True,True,True,True,True,True,True,True,-0.019073456525802612,0.010042265281250485,basket|link_0|link_1|link_2|link_3
0.135,-0.07999999999999996,-0.18000000000000002,True,True,True,True,True,True,True,True,True,-0.02162088453769684,0.015278483714801385,basket|link_0|link_1|link_2|link_3
0.135,-0.09999999999999998,-0.18000000000000002,True,True,True,True,True,True,True,True,True,-0.022296130657196045,0.010833751913974156,basket|link_0|link_1|link_2|link_3
0.135,-0.12,-0.18000000000000002,True,True,True,True,True,True,True,True,True,-0.017977535724639893,0.009700014900806363,basket|link_0|link_1|link_2|link_3
0.135,-0.13999999999999996,-0.18000000000000002,True,True,True,True,True,True,True,True,True,-0.01110897958278656,0.004608100145328112,basket|link_0|link_1|link_2|link_3
0.135,-0.15999999999999998,-0.18000000000000002,True,True,True,True,True,True,True,True,True,-0.01110897958278656,0.007239022677437822,basket|link_0|link_1|link_2|link_3
0.135,-0.18,-0.18000000000000002,True,True,True,True,True,True,True,True,True,-0.016255736351013184,0.012676032197557736,basket|link_0|link_1|link_2|link_3
0.135,-0.19999999999999998,-0.18000000000000002,True,True,True,True,True,True,True,True,True,-0.02027258276939392,0.006752058583673518,basket|link_0|link_1|link_2|link_3
0.135,-0.21999999999999997,-0.18000000000000002,True,True,True,True,True,True,True,True,True,-0.01649262011051178,0.025221520043400072,basket|link_0|link_1|link_2|link_3
0.135,-0.24,-0.18000000000000002,True,True,True,True,True,True,True,True,True,-0.011108994483947754,0.0171045901615509,basket|link_0|link_1|link_2|link_3
0.135,-0.26,-0.18000000000000002,True,True,True,True,True,True,True,True,True,-0.011027943342924118,0.027811043599245886,basket|link_0|link_1|link_2|link_3
0.135,-0.27999999999999997,-0.18000000000000002,True,True,True,True,True,True,True,True,True,-0.010897219181060791,0.03390964312047158,basket|link_0|link_1|link_2|link_3
0.135,-0.3,-0.18000000000000002,True,True,True,True,True,True,True,True,True,-0.011022429913282394,0.01931734794726821,basket|link_0|link_1|link_2|link_3
0.135,-0.31999999999999995,-0.18000000000000002,True,True,True,False,True,False,True,True,True,-0.010528020560741425,0.009937863337654356,basket|link_0|link_1|link_2|link_3
0.135,-0.33999999999999997,-0.18000000000000002,False,False,True,False,False,True,False,False,True,0.007397949695587158,1.4901161193847656e-08,basket|link_0|link_1|link_2|link_3
0.135,-0.36,-0.18000000000000002,False,False,True,False,False,True,False,False,True,,1.4901161193847656e-08,link_1|link_2|link_3
0.135,-0.38,-0.18000000000000002,False,False,True,False,False,True,False,False,True,,1.4901161193847656e-08,link_1|link_2|link_3
0.135,-0.39999999999999997,-0.18000000000000002,False,False,True,False,False,True,False,False,True,,1.4901161193847656e-08,link_1|link_2|link_3
0.135,-0.42,-0.18000000000000002,False,False,True,False,False,True,False,False,True,,1.4901161193847656e-08,link_1|link_2|link_3
0.135,0.42,-0.2,False,False,True,False,False,True,False,False,True,,1.4901161193847656e-08,link_1|link_2|link_3
0.135,0.4000000000000001,-0.2,False,False,True,False,False,True,False,False,True,,1.4901161193847656e-08,link_1|link_2|link_3
0.135,0.38000000000000006,-0.2,False,False,True,False,False,True,False,False,True,,1.4901161193847656e-08,link_1|link_2|link_3
0.135,0.36000000000000004,-0.2,False,False,True,False,False,True,False,False,True,,1.4901161193847656e-08,link_1|link_2|link_3
0.135,0.34,-0.2,False,False,True,False,False,True,False,False,True,0.01462486106902361,1.4901161193847656e-08,basket|link_1|link_2|link_3
0.135,0.32,-0.2,True,False,False,True,False,False,True,True,True,0.007703691720962524,1.4901161193847656e-08,basket|link_1|link_2|link_3
0.135,0.3,-0.2,True,True,True,True,True,True,True,True,True,-0.009388362057507038,0.007345218924041608,basket|link_1|link_2|link_3
0.135,0.2800000000000001,-0.2,True,True,True,True,True,True,True,True,True,-0.01097085326910019,0.013112939344197026,basket|link_1|link_2|link_3
0.135,0.26000000000000006,-0.2,True,True,True,True,True,True,True,True,True,-0.011027895845472813,0.009930481605946359,basket|link_1|link_2|link_3
0.135,0.24000000000000005,-0.2,True,True,True,True,True,True,True,True,True,-0.011087113991379738,0.010774175342432192,basket|link_1|link_2|link_3
0.135,0.22000000000000003,-0.2,True,True,True,True,True,True,True,True,True,-0.01110895723104477,0.04793915962132948,basket|link_1|link_2|link_3
0.135,0.2,-0.2,True,True,True,True,True,True,True,True,True,-0.01110895723104477,0.006451146745815765,basket|link_1|link_2|link_3
0.135,0.18,-0.2,True,True,True,True,True,True,True,True,True,-0.01110895723104477,0.011673010924499069,basket|link_1|link_2|link_3
0.135,0.15999999999999998,-0.2,True,True,True,True,True,True,True,True,True,-0.011108964681625366,0.00834505644239763,basket|link_1|link_2|link_3
0.135,0.14000000000000007,-0.2,True,True,True,True,True,True,True,True,True,-0.011108964681625366,0.015349094411457268,basket|link_1|link_2|link_3
0.135,0.12000000000000005,-0.2,True,True,True,True,True,True,True,True,True,-0.012466631829738617,0.012781083619011929,basket|link_1|link_2|link_3
0.135,0.10000000000000003,-0.2,True,True,True,True,True,True,True,True,True,-0.013284355401992798,0.018467850615157575,basket|link_1|link_2|link_3
0.135,0.08000000000000002,-0.2,True,True,True,True,True,True,True,True,True,-0.011789411306381226,0.011637292787498794,basket|link_1|link_2|link_3
0.135,0.06,-0.2,True,True,True,True,True,True,True,True,True,-0.011109046638011932,0.009907295271249277,basket|link_1|link_2|link_3
0.135,0.040000000000000036,-0.2,True,True,True,True,True,True,True,True,True,-0.011109046638011932,0.008826868032846411,basket|link_1|link_2|link_3
0.135,0.020000000000000018,-0.2,True,True,True,True,True,True,True,True,True,-0.011109046638011932,0.011401191717017131,basket|link_1|link_2|link_3
0.135,0.0,-0.2,True,True,True,True,True,True,True,True,True,-0.01110905408859253,0.008916336235995186,basket|link_1|link_2|link_3
0.135,-0.019999999999999962,-0.2,True,True,True,True,True,True,True,True,True,-0.01110905408859253,0.01015334794519485,basket|link_1|link_2|link_3
0.135,-0.03999999999999998,-0.2,True,True,True,True,True,True,True,True,True,-0.01110905408859253,0.021115515365646275,basket|link_1|link_2|link_3
0.135,-0.06,-0.2,True,True,True,True,True,True,True,True,True,-0.017093900591135025,0.015496386376764718,basket|link_1|link_2|link_3
0.135,-0.07999999999999996,-0.2,True,True,True,True,True,True,True,True,True,-0.016216721385717392,0.007112855929613865,basket|link_1|link_2|link_3
0.135,-0.09999999999999998,-0.2,True,True,True,True,True,True,True,True,True,-0.011108994483947754,0.001817924957063823,basket|link_1|link_2|link_3
0.135,-0.12,-0.2,True,True,True,True,True,True,True,True,True,-0.011108994483947754,0.012060631472336636,basket|link_1|link_2|link_3
0.135,-0.13999999999999996,-0.2,True,True,True,True,True,True,True,True,True,-0.011108994483947754,0.012698095632397183,basket|link_1|link_2|link_3
0.135,-0.15999999999999998,-0.2,True,True,True,True,True,True,True,True,True,-0.01110900193452835,0.008315578071314018,basket|link_1|link_2|link_3
0.135,-0.18,-0.2,True,True,True,True,True,True,True,True,True,-0.01625572144985199,0.007924135318557598,basket|link_1|link_2|link_3
0.135,-0.19999999999999998,-0.2,True,True,True,True,True,True,True,True,True,-0.02027258276939392,0.010758236532290397,basket|link_1|link_2|link_3
0.135,-0.21999999999999997,-0.2,True,True,True,True,True,True,False,True,False,-0.01649262011051178,0.008904385127404438,basket|link_1|link_2|link_3
0.135,-0.24,-0.2,True,True,True,True,True,True,False,True,False,-0.01110900193452835,0.0325097956318431,basket|link_1|link_2|link_3
0.135,-0.26,-0.2,True,True,True,True,True,True,False,True,False,-0.01105724461376667,0.009672267744293217,basket|link_1|link_2|link_3
0.135,-0.27999999999999997,-0.2,True,True,True,True,True,True,False,True,False,-0.010994642041623592,0.01780349628237082,basket|link_1|link_2|link_3
0.135,-0.3,-0.2,True,True,True,True,True,True,False,True,False,-0.011022422462701797,0.022927377647261205,basket|link_1|link_2|link_3
0.135,-0.31999999999999995,-0.2,True,True,True,False,False,True,False,True,False,-2.6553869247436523e-05,1.04127668202319e-05,basket|link_1|link_2|link_3
0.135,-0.33999999999999997,-0.2,False,False,True,False,False,True,False,False,True,0.0149613618850708,1.4901161193847656e-08,basket|link_1|link_2|link_3
0.135,-0.36,-0.2,False,False,True,False,False,True,False,False,True,,1.4901161193847656e-08,link_1|link_2|link_3
0.135,-0.38,-0.2,False,False,True,False,False,True,False,False,True,,1.4901161193847656e-08,link_1|link_2|link_3
0.135,-0.39999999999999997,-0.2,False,False,True,False,False,True,False,False,True,,1.4901161193847656e-08,link_1|link_2|link_3
