qpos_m,basket_offset_x_m,basket_offset_y_m,proxy_pass,proxy_predicts_collision,physical_aabb_overlap,oracle_contact,oracle_penetration,false_pass,false_reject,dynamic_contact_records,dynamic_point_count,dynamic_active_point_count,dynamic_penetration_point_count,dynamic_min_separation_m,dynamic_max_impulse_norm,dynamic_one_step_displacement_m,dynamic_cabinet_qpos_max_abs_error_m,production_static_contact_records,production_static_active_point_count,production_static_detects_contact,production_static_cabinet_qpos_max_abs_error_m
0.0,-0.03999999999999998,0.13999999999999996,False,True,True,True,True,False,False,110,385,130,111,-0.02095983177423477,6649.706542968997,0.011384401104693024,0.0,110,130,True,0.0
0.0,-0.019999999999999962,0.13999999999999996,False,True,True,True,True,False,False,103,366,190,171,-0.02095983177423477,6506.475585937743,0.010383415858148152,0.0,103,190,True,0.0
0.0,0.0,0.13999999999999996,False,True,True,True,True,False,False,102,360,160,124,-0.02095983177423477,7222.663574219019,0.0060642484665944345,0.0,103,160,True,0.0
0.0,0.020000000000000018,0.13999999999999996,False,True,True,True,True,False,False,96,315,119,100,-0.02095983177423477,7731.52685546886,0.006438746365716569,0.0,96,119,True,0.0
0.0,0.040000000000000036,0.13999999999999996,False,True,True,True,True,False,False,109,376,135,105,-0.02095983177423477,8387.759765625313,0.00739168134792985,0.0,109,135,True,0.0
0.0,0.06,0.13999999999999996,False,True,True,True,True,False,False,109,385,191,161,-0.020959846675395966,7865.573730469043,0.014011704629889245,0.0,109,191,True,0.0
0.0,0.08000000000000002,0.13999999999999996,False,True,True,True,True,False,False,110,399,151,135,-0.020959846675395966,7186.722167968852,0.01609370707796312,0.0,110,151,True,0.0
0.0,0.10000000000000003,0.13999999999999996,False,True,True,True,True,False,False,106,358,151,128,-0.020959816873073578,9510.91824746626,0.0049793047009415335,0.0,106,151,True,0.0
0.0,0.12000000000000005,0.13999999999999996,False,True,True,True,True,False,False,89,313,133,110,-0.020959816873073578,4652.597167968787,0.009598902141649221,0.0,89,133,True,0.0
0.0,0.14000000000000007,0.13999999999999996,False,True,True,True,True,False,False,79,276,103,84,-0.02095983177423477,6989.298339844011,0.004944594783715396,0.0,79,103,True,0.0
0.0,0.15999999999999998,0.13999999999999996,False,True,True,True,True,False,False,70,235,98,85,-0.02095983177423477,8142.535644531554,0.01319555243858278,0.0,71,98,True,0.0
0.0,0.18,0.13999999999999996,False,True,True,True,True,False,False,89,300,102,84,-0.02095983177423477,7797.84423828154,0.008316713888687237,0.0,89,102,True,0.0
0.0,0.2,0.13999999999999996,False,True,True,True,True,False,False,83,279,133,120,-0.02095983177423477,6062.7192382814765,0.010523936821598837,0.0,83,133,True,0.0
0.0,0.22000000000000003,0.13999999999999996,False,True,True,True,True,False,False,66,235,99,77,-0.02095983177423477,8578.76269531282,0.022505901389443965,0.0,66,99,True,0.0
0.0,0.24000000000000005,0.13999999999999996,False,True,True,True,True,False,False,50,169,65,65,-0.02095983177423477,7549.421875000061,0.03124993477025071,0.0,50,65,True,0.0
0.0,0.26000000000000006,0.13999999999999996,True,False,True,True,True,True,False,36,123,58,55,-0.020959846675395966,4111.729492187653,0.030279067125694035,0.0,36,58,True,0.0
0.0,0.2800000000000001,0.13999999999999996,True,False,True,True,True,True,False,35,118,60,60,-0.020959846675395966,6069.6123046877265,0.03028329631066807,0.0,35,60,True,0.0
0.0,0.3,0.13999999999999996,True,False,True,True,True,True,False,35,119,58,54,-0.020959846675395966,6853.279296875256,0.03235116670795583,0.0,35,58,True,0.0
0.0,0.32,0.13999999999999996,True,False,True,True,True,True,False,29,99,36,36,-0.015421509742736816,6673.989228875006,0.029731107305315734,0.0,29,36,True,0.0
0.0,0.34,0.13999999999999996,True,False,False,False,False,False,False,10,36,0,0,0.004426747560501099,0.0,1.4901161193847656e-08,0.0,10,0,False,0.0
0.0,0.36000000000000004,0.13999999999999996,True,False,False,False,False,False,False,0,0,0,0,,0.0,1.4901161193847656e-08,0.0,0,0,False,0.0
0.0,0.38000000000000006,0.13999999999999996,True,False,False,False,False,False,False,0,0,0,0,,0.0,1.4901161193847656e-08,0.0,0,0,False,0.0
0.0,0.4000000000000001,0.13999999999999996,True,False,False,False,False,False,False,0,0,0,0,,0.0,1.4901161193847656e-08,0.0,0,0,False,0.0
0.0,0.42,0.13999999999999996,True,False,False,False,False,False,False,0,0,0,0,,0.0,1.4901161193847656e-08,0.0,0,0,False,0.0
0.0,-0.42,0.15999999999999998,True,False,False,False,False,False,False,0,0,0,0,,0.0,2.9802322387695312e-08,0.0,0,0,False,0.0
0.0,-0.39999999999999997,0.15999999999999998,True,False,False,False,False,False,False,0,0,0,0,,0.0,2.9802322387695312e-08,0.0,0,0,False,0.0
0.0,-0.38,0.15999999999999998,True,False,False,False,False,False,False,0,0,0,0,,0.0,2.9802322387695312e-08,0.0,0,0,False,0.0
0.0,-0.36,0.15999999999999998,True,False,False,False,False,False,False,0,0,0,0,,0.0,2.9802322387695312e-08,0.0,0,0,False,0.0
0.0,-0.33999999999999997,0.15999999999999998,True,False,False,False,False,False,False,13,43,0,0,0.006578236818313599,0.0,2.9802322387695312e-08,0.0,13,0,False,0.0
0.0,-0.31999999999999995,0.15999999999999998,True,False,True,True,True,True,False,37,121,56,32,-0.01332758367061615,3083.6352539062746,0.017871781943851712,0.0,37,56,True,0.0
0.0,-0.3,0.15999999999999998,True,False,True,True,True,True,False,55,173,71,47,-0.01097157597541809,2995.502685546958,0.029644755926020692,0.0,55,71,True,0.0
0.0,-0.27999999999999997,0.15999999999999998,True,False,True,True,True,True,False,50,175,71,54,-0.015837721526622772,3414.006835937595,0.020933441542800045,0.0,50,71,True,0.0
0.0,-0.26,0.15999999999999998,True,False,True,True,True,True,False,55,180,63,40,-0.015896011143922806,5482.645849438216,0.039570857293439676,0.0,55,63,True,0.0
0.0,-0.24,0.15999999999999998,False,True,True,True,True,False,False,61,208,104,62,-0.01705165207386017,5629.08691406271,0.030881794104123776,0.0,61,104,True,0.0
0.0,-0.21999999999999997,0.15999999999999998,False,True,True,True,True,False,False,70,246,113,85,-0.015914835035800934,7345.729492187774,0.014835098081930492,0.0,70,113,True,0.0
0.0,-0.19999999999999998,0.15999999999999998,False,True,True,True,True,False,False,86,278,112,83,-0.015914835035800934,5291.33781806473,0.017912176599941675,0.0,86,112,True,0.0
0.0,-0.18,0.15999999999999998,False,True,True,True,True,False,False,93,299,120,94,-0.015914835035800934,5020.8779296876555,0.01529998175971303,0.0,93,120,True,0.0
0.0,-0.15999999999999998,0.15999999999999998,False,True,True,True,True,False,False,100,337,151,97,-0.015892641618847847,7016.2768499315225,0.012925619641700803,0.0,100,151,True,0.0
0.0,-0.13999999999999996,0.15999999999999998,False,True,True,True,True,False,False,103,331,135,100,-0.015833422541618347,4689.97558593763,0.018203582883665206,0.0,103,135,True,0.0
0.0,-0.12,0.15999999999999998,False,True,True,True,True,False,False,121,372,135,104,-0.014960132539272308,3838.871582031357,0.018015173724819238,0.0,121,135,True,0.0
0.0,-0.09999999999999998,0.15999999999999998,False,True,True,True,True,False,False,125,406,179,140,-0.014960125088691711,4357.286621093785,0.020905829208276907,0.0,125,179,True,0.0
0.0,-0.07999999999999996,0.15999999999999998,False,True,True,True,True,False,False,115,405,189,148,-0.014960125088691711,3363.1088867188437,0.016682086917986394,0.0,115,189,True,0.0
0.0,-0.06,0.15999999999999998,False,True,True,True,True,False,False,111,379,164,129,-0.014960125088691711,4801.379882812568,0.005598917785159591,0.0,111,164,True,0.0
0.0,-0.03999999999999998,0.15999999999999998,False,True,True,True,True,False,False,111,369,134,107,-0.014960125088691711,3687.3864746095123,0.008049315904931817,0.0,111,134,True,0.0
0.0,-0.019999999999999962,0.15999999999999998,False,True,True,True,True,False,False,112,386,183,137,-0.014960125088691711,3895.6538085938055,0.017431268941878724,0.0,112,183,True,0.0
0.0,0.0,0.15999999999999998,False,True,True,True,True,False,False,110,372,169,120,-0.014960125088691711,3391.2443576398955,0.006353426885951172,0.0,110,169,True,0.0
0.0,0.020000000000000018,0.15999999999999998,False,True,True,True,True,False,False,108,337,139,105,-0.014960125088691711,3380.884521484501,0.0050494617125886754,0.0,108,139,True,0.0
0.0,0.040000000000000036,0.15999999999999998,False,True,True,True,True,False,False,116,380,149,108,-0.014960125088691711,3766.3215332032655,0.012696314414756122,0.0,116,149,True,0.0
0.0,0.06,0.15999999999999998,False,True,True,True,True,False,False,119,419,201,149,-0.014960125088691711,3545.62353515636,0.02070723795195368,0.0,119,201,True,0.0
0.0,0.08000000000000002,0.15999999999999998,False,True,True,True,True,False,False,113,401,165,127,-0.014960117638111115,4953.166992187685,0.016559575126521894,0.0,113,165,True,0.0
0.0,0.10000000000000003,0.15999999999999998,False,True,True,True,True,False,False,114,371,155,125,-0.014960117638111115,4183.4965820314055,0.018822014974693,0.0,114,156,True,0.0
0.0,0.12000000000000005,0.15999999999999998,False,True,True,True,True,False,False,102,342,151,114,-0.014960117638111115,3512.445068359506,0.016765676025322505,0.0,102,151,True,0.0
0.0,0.14000000000000007,0.15999999999999998,False,True,True,True,True,False,False,88,295,123,93,-0.015819311141967773,4405.495117187664,0.014337445129925555,0.0,88,123,True,0.0
0.0,0.15999999999999998,0.15999999999999998,False,True,True,True,True,False,False,81,263,117,95,-0.015877600759267807,6042.506626219612,0.01459101733575364,0.0,81,117,True,0.0
0.0,0.18,0.15999999999999998,False,True,True,True,True,False,False,91,290,118,101,-0.015914782881736755,5392.848144531451,0.022558281763670522,0.0,91,118,True,0.0
0.0,0.2,0.15999999999999998,False,True,True,True,True,False,False,93,305,128,109,-0.015914782881736755,5444.381835937703,0.02467328039787988,0.0,93,128,True,0.0
0.0,0.22000000000000003,0.15999999999999998,False,True,True,True,True,False,False,74,251,107,85,-0.015914790332317352,5095.359375000158,0.03027235401435944,0.0,74,107,True,0.0
0.0,0.24000000000000005,0.15999999999999998,False,True,True,True,True,False,False,60,186,74,67,-0.019176244735717773,7400.345214843809,0.03597928935746458,0.0,60,74,True,0.0
0.0,0.26000000000000006,0.15999999999999998,True,False,True,True,True,True,False,48,159,57,51,-0.015911251306533813,4209.571777343907,0.021751144725180787,0.0,48,57,True,0.0
0.0,0.2800000000000001,0.15999999999999998,True,False,True,True,True,True,False,44,150,61,60,-0.015852032229304314,2808.780867113048,0.03426495074939765,0.0,44,61,True,0.0
0.0,0.3,0.15999999999999998,True,False,True,True,True,True,False,47,145,59,55,-0.012567207217216492,2952.142089843773,0.006085427156633759,0.0,47,59,True,0.0
0.0,0.32,0.15999999999999998,True,False,True,True,True,True,False,31,99,40,40,-0.015421509742736816,5247.627929687542,0.017033008426116956,0.0,31,40,True,0.0
0.0,0.34,0.15999999999999998,True,False,False,False,False,False,False,13,42,0,0,0.004426747560501099,0.0,2.9802322387695312e-08,0.0,13,0,False,0.0
0.0,0.36000000000000004,0.15999999999999998,True,False,False,False,False,False,False,0,0,0,0,,0.0,2.9802322387695312e-08,0.0,0,0,False,0.0
0.0,0.38000000000000006,0.15999999999999998,True,False,False,False,False,False,False,0,0,0,0,,0.0,2.9802322387695312e-08,0.0,0,0,False,0.0
0.0,0.4000000000000001,0.15999999999999998,True,False,False,False,False,False,False,0,0,0,0,,0.0,2.9802322387695312e-08,0.0,0,0,False,0.0
0.0,0.42,0.15999999999999998,True,False,False,False,False,False,False,0,0,0,0,,0.0,2.9802322387695312e-08,0.0,0,0,False,0.0
0.0,-0.42,0.18,True,False,False,False,False,False,False,0,0,0,0,,0.0,2.9802322387695312e-08,0.0,0,0,False,0.0
0.0,-0.39999999999999997,0.18,True,False,False,False,False,False,False,0,0,0,0,,0.0,2.9802322387695312e-08,0.0,0,0,False,0.0
0.0,-0.38,0.18,True,False,False,False,False,False,False,0,0,0,0,,0.0,2.9802322387695312e-08,0.0,0,0,False,0.0
0.0,-0.36,0.18,True,False,False,False,False,False,False,0,0,0,0,,0.0,2.9802322387695312e-08,0.0,0,0,False,0.0
0.0,-0.33999999999999997,0.18,True,False,False,False,False,False,False,9,18,0,0,0.00694110244512558,0.0,2.9802322387695312e-08,0.0,9,0,False,0.0
0.0,-0.31999999999999995,0.18,True,False,True,True,True,True,False,23,75,17,11,-0.012077100574970245,8.79415702819857,0.0026642773879469272,0.0,23,17,True,0.0
0.0,-0.3,0.18,True,False,True,True,True,True,False,45,122,32,24,-0.011174134910106659,2852.3754882812727,0.006279894688804364,0.0,45,32,True,0.0
0.0,-0.27999999999999997,0.18,True,False,True,True,True,True,False,41,132,35,31,-0.01237235963344574,3653.6640625001132,0.03511004399866711,0.0,41,35,True,0.0
0.0,-0.26,0.18,True,False,True,True,True,True,False,43,132,36,32,-0.012457489967346191,5335.600952791396,0.029611504729586458,0.0,43,36,True,0.0
0.0,-0.24,0.18,False,True,True,True,True,False,False,52,146,33,28,-0.012492596171796322,6416.711914062699,0.023670459058283844,0.0,53,33,True,0.0
0.0,-0.21999999999999997,0.18,False,True,True,True,True,False,False,55,169,31,26,-0.0124996742233634,6418.69970703145,0.011435276198790648,0.0,55,34,True,0.0
0.0,-0.19999999999999998,0.18,False,True,True,True,True,False,False,68,194,39,34,-0.012510105967521667,6823.067871093962,0.03307787320626605,0.0,67,36,True,0.0
0.0,-0.18,0.18,False,True,True,True,True,False,False,75,199,45,36,-0.01251859962940216,4928.718261718903,0.049619715798583826,0.0,75,45,True,0.0
0.0,-0.15999999999999998,0.18,False,True,True,True,True,False,False,77,218,42,34,-0.012467987835407257,4524.913085937641,0.017749426186213405,0.0,75,42,True,0.0
0.0,-0.13999999999999996,0.18,False,True,True,True,True,False,False,83,231,42,34,-0.012376241385936737,6156.511718750191,0.012280091878101923,0.0,83,42,True,0.0
0.0,-0.12,0.18,False,True,True,True,True,False,False,100,268,56,48,-0.008822910487651825,3907.4916992188714,0.0030359759662106603,0.0,100,56,True,0.0
0.0,-0.09999999999999998,0.18,False,True,True,True,True,False,False,109,308,58,51,-0.010254308581352234,4371.679877530271,0.01356005581971049,0.0,108,58,True,0.0
0.0,-0.07999999999999996,0.18,False,True,True,True,True,False,False,94,274,53,47,-0.010254308581352234,3418.2324218751064,0.013721917856725444,0.0,95,53,True,0.0
0.0,-0.06,0.18,False,True,True,True,True,False,False,84,242,50,44,-0.010254308581352234,2978.0148925782173,0.01470255934547976,0.0,84,50,True,0.0
0.0,-0.03999999999999998,0.18,False,True,True,True,True,False,False,82,225,47,40,-0.005423977971076965,2131.0073242188296,0.01514895172455479,0.0,82,47,True,0.0
0.0,-0.019999999999999962,0.18,False,True,True,True,True,False,False,86,247,47,40,-0.005423977971076965,2723.8562011719764,0.023556506579576905,0.0,86,47,True,0.0
0.0,0.0,0.18,False,True,True,True,True,False,False,91,245,47,40,-0.005423985421657562,2110.6015625000787,0.02667890052311908,0.0,92,47,True,0.0
0.0,0.020000000000000018,0.18,False,True,True,True,True,False,False,86,233,47,40,-0.005423985421657562,1972.0076904297612,0.01268353127801027,0.0,86,47,True,0.0
0.0,0.040000000000000036,0.18,False,True,True,True,True,False,False,92,250,47,40,-0.005423985421657562,2018.3214111328878,0.01614630082825351,0.0,93,47,True,0.0
0.0,0.06,0.18,False,True,True,True,True,False,False,89,267,51,44,-0.011174120008945465,2945.0368652344846,0.006657831048473327,0.0,91,51,True,0.0
0.0,0.08000000000000002,0.18,False,True,True,True,True,False,False,87,260,54,47,-0.011174120008945465,2731.2285156250846,0.013636737279808285,0.0,86,54,True,0.0
0.0,0.10000000000000003,0.18,False,True,True,True,True,False,False,90,259,58,52,-0.011174120008945465,2713.662353515709,0.01934188426326078,0.0,90,58,True,0.0
0.0,0.12000000000000005,0.18,False,True,True,True,True,False,False,86,243,53,43,-0.008822895586490631,4389.224609375136,0.01568289743691222,0.0,86,53,True,0.0
0.0,0.14000000000000007,0.18,False,True,True,True,True,False,False,77,225,45,42,-0.012345530092716217,7028.198242187718,0.016946490932267185,0.0,77,45,True,0.0
0.0,0.15999999999999998,0.18,False,True,True,True,True,False,False,69,204,45,42,-0.01243070513010025,6948.6430664064665,0.005500374136956477,0.0,68,45,True,0.0
0.0,0.18,0.18,False,True,True,True,True,False,False,77,215,50,45,-0.01248680055141449,7372.613769531479,0.02727496369278327,0.0,77,50,True,0.0
0.0,0.2,0.18,False,True,True,True,True,False,False,70,206,43,39,-0.012498623691499233,6526.510742187703,0.012826214105738538,0.0,71,43,True,0.0
0.0,0.22000000000000003,0.18,False,True,True,True,True,False,False,57,177,44,42,-0.012507349252700806,3952.079833984498,0.01221715951844586,0.0,57,44,True,0.0
0.0,0.24000000000000005,0.18,False,True,True,True,True,False,False,53,152,41,39,-0.012512748129665852,6247.950195312694,0.024582742129433535,0.0,54,41,True,0.0
0.0,0.26000000000000006,0.18,True,False,True,True,True,True,False,44,137,40,39,-0.012496910989284515,5899.226562500183,0.021635354274228247,0.0,44,40,True,0.0
0.0,0.2800000000000001,0.18,True,False,True,True,True,True,False,41,130,39,39,-0.012405164539813995,4560.063476562642,0.027815436856807776,0.0,41,39,True,0.0
0.0,0.3,0.18,True,False,True,True,True,True,False,41,122,40,36,-0.012313418090343475,2553.656494140704,0.014635636506315894,0.0,41,40,True,0.0
0.0,0.32,0.18,True,False,True,True,True,True,False,32,92,20,16,-0.012192711234092712,22.904989242554564,0.005550870880429692,0.0,32,20,True,0.0
0.0,0.34,0.18,True,False,False,False,False,False,False,10,18,0,0,0.004771367181092501,0.0,2.9802322387695312e-08,0.0,10,0,False,0.0
0.0,0.36000000000000004,0.18,True,False,False,False,False,False,False,0,0,0,0,,0.0,2.9802322387695312e-08,0.0,0,0,False,0.0
0.0,0.38000000000000006,0.18,True,False,False,False,False,False,False,0,0,0,0,,0.0,2.9802322387695312e-08,0.0,0,0,False,0.0
0.0,0.4000000000000001,0.18,True,False,False,False,False,False,False,0,0,0,0,,0.0,2.9802322387695312e-08,0.0,0,0,False,0.0
0.0,0.42,0.18,True,False,False,False,False,False,False,0,0,0,0,,0.0,2.9802322387695312e-08,0.0,0,0,False,0.0
0.0,-0.42,0.2,True,False,False,False,False,False,False,0,0,0,0,,0.0,2.9802322387695312e-08,0.0,0,0,False,0.0
0.0,-0.39999999999999997,0.2,True,False,False,False,False,False,False,0,0,0,0,,0.0,2.9802322387695312e-08,0.0,0,0,False,0.0
0.0,-0.38,0.2,True,False,False,False,False,False,False,0,0,0,0,,0.0,2.9802322387695312e-08,0.0,0,0,False,0.0
0.0,-0.36,0.2,True,False,False,False,False,False,False,0,0,0,0,,0.0,2.9802322387695312e-08,0.0,0,0,False,0.0
0.0,-0.33999999999999997,0.2,True,False,False,False,False,False,False,2,5,0,0,0.015444576740264893,0.0,2.9802322387695312e-08,0.0,2,0,False,0.0
0.0,-0.31999999999999995,0.2,True,False,False,False,False,False,False,9,18,0,0,0.007879853248596191,0.0,2.9802322387695312e-08,0.0,9,0,False,0.0
0.0,-0.3,0.2,True,False,False,False,False,False,False,15,33,0,0,0.007712617516517639,0.0,2.9802322387695312e-08,0.0,14,0,False,0.0
0.0,-0.27999999999999997,0.2,True,False,False,False,False,False,False,11,32,0,0,0.0076274871826171875,0.0,2.9802322387695312e-08,0.0,11,0,False,0.0
0.0,-0.26,0.2,True,False,False,False,False,False,False,11,32,0,0,0.007542327046394348,0.0,2.9802322387695312e-08,0.0,10,0,False,0.0
0.0,-0.24,0.2,True,False,False,False,False,False,False,12,27,0,0,0.007508085574954748,0.0,2.9802322387695312e-08,0.0,12,0,False,0.0
0.0,-0.21999999999999997,0.2,True,False,False,False,False,False,False,12,25,0,0,0.007500334642827511,0.0,2.9802322387695312e-08,0.0,12,0,False,0.0
0.0,-0.19999999999999998,0.2,True,False,False,False,False,False,False,15,34,0,0,0.007489912211894989,0.0,2.9802322387695312e-08,0.0,15,0,False,0.0
0.0,-0.18,0.2,True,False,False,False,False,False,False,15,38,0,0,0.007481418550014496,0.0,2.9802322387695312e-08,0.0,15,0,False,0.0
0.0,-0.15999999999999998,0.2,True,False,False,False,False,False,False,14,34,0,0,0.007481418550014496,0.0,2.9802322387695312e-08,0.0,14,0,False,0.0
0.0,-0.13999999999999996,0.2,True,False,False,False,False,False,False,20,40,0,0,0.007481418550014496,0.0,2.9802322387695312e-08,0.0,20,0,False,0.0
0.0,-0.12,0.2,True,False,False,False,False,False,False,20,48,0,0,0.0077155232429504395,0.0,2.9802322387695312e-08,0.0,19,0,False,0.0
0.0,-0.09999999999999998,0.2,True,False,False,False,False,False,False,22,54,0,0,0.007623679935932159,0.0,2.980237923100575e-08,0.0,22,0,False,0.0
0.0,-0.07999999999999996,0.2,True,False,False,False,False,False,False,21,51,0,0,0.007715433835983276,0.0,2.9802322387695312e-08,0.0,21,0,False,0.0
0.0,-0.06,0.2,True,False,False,False,False,False,False,19,45,0,0,0.0077666789293289185,0.0,2.9802322387695312e-08,0.0,19,0,False,0.0
0.0,-0.03999999999999998,0.2,True,False,False,False,False,False,False,17,43,0,0,0.00848634634166956,0.0,2.9802322387695312e-08,0.0,17,0,False,0.0
0.0,-0.019999999999999962,0.2,True,False,False,False,False,False,False,17,40,0,0,0.008560587652027607,0.0,2.9802322387695312e-08,0.0,17,0,False,0.0
0.0,0.0,0.2,True,False,False,False,False,False,False,17,40,0,0,0.008555077947676182,0.0,2.9802322387695312e-08,0.0,17,0,False,0.0
0.0,0.020000000000000018,0.2,True,False,False,False,False,False,False,17,40,0,0,0.00857070367783308,0.0,2.9802322387695312e-08,0.0,17,0,False,0.0
0.0,0.040000000000000036,0.2,True,False,False,False,False,False,False,17,43,0,0,0.008576800115406513,0.0,2.9802322387695312e-08,0.0,17,0,False,0.0
0.0,0.06,0.2,True,False,False,False,False,False,False,19,46,0,0,0.007790934760123491,0.0,2.9802322387695312e-08,0.0,19,0,False,0.0
0.0,0.08000000000000002,0.2,True,False,False,False,False,False,False,17,47,0,0,0.007705137133598328,0.0,2.9802322387695312e-08,0.0,17,0,False,0.0
0.0,0.10000000000000003,0.2,True,False,False,False,False,False,False,19,52,0,0,0.007619984447956085,0.0,2.9802322387695312e-08,0.0,19,0,False,0.0
0.0,0.12000000000000005,0.2,True,False,False,False,False,False,False,23,53,0,0,0.007534869015216827,0.0,2.9802322387695312e-08,0.0,23,0,False,0.0
0.0,0.14000000000000007,0.2,True,False,False,False,False,False,False,19,43,0,0,0.007513217628002167,0.0,2.9802322387695312e-08,0.0,19,0,False,0.0
0.0,0.15999999999999998,0.2,True,False,False,False,False,False,False,17,39,0,0,0.007513217628002167,0.0,2.9802322387695312e-08,0.0,17,0,False,0.0
0.0,0.18,0.2,True,False,False,False,False,False,False,15,34,0,0,0.007513217628002167,0.0,2.9802322387695312e-08,0.0,16,0,False,0.0
0.0,0.2,0.2,True,False,False,False,False,False,False,16,36,0,0,0.007501383777707815,0.0,2.9802322387695312e-08,0.0,16,0,False,0.0
0.0,0.22000000000000003,0.2,True,False,False,False,False,False,False,16,37,0,0,0.007492668926715851,0.0,2.9802322387695312e-08,0.0,16,0,False,0.0
0.0,0.24000000000000005,0.2,True,False,False,False,False,False,False,16,30,0,0,0.007483825087547302,0.0,2.9802322387695312e-08,0.0,16,0,False,0.0
0.0,0.26000000000000006,0.2,True,False,False,False,False,False,False,16,40,0,0,0.007503107190132141,0.0,2.9802322387695312e-08,0.0,16,0,False,0.0
0.0,0.2800000000000001,0.2,True,False,False,False,False,False,False,16,40,0,0,0.007594853639602661,0.0,2.9802322387695312e-08,0.0,16,0,False,0.0
0.0,0.3,0.2,True,False,False,False,False,False,False,18,42,0,0,0.007723450660705566,0.0,2.9802322387695312e-08,0.0,18,0,False,0.0
0.0,0.32,0.2,True,False,False,False,False,False,False,10,18,0,0,0.007773958146572113,0.0,2.9802322387695312e-08,0.0,10,0,False,0.0
0.0,0.34,0.2,True,False,False,False,False,False,False,2,6,0,0,0.015034646727144718,0.0,2.9802322387695312e-08,0.0,2,0,False,0.0
0.0,0.36000000000000004,0.2,True,False,False,False,False,False,False,0,0,0,0,,0.0,2.9802322387695312e-08,0.0,0,0,False,0.0
0.0,0.38000000000000006,0.2,True,False,False,False,False,False,False,0,0,0,0,,0.0,2.9802322387695312e-08,0.0,0,0,False,0.0
0.0,0.4000000000000001,0.2,True,False,False,False,False,False,False,0,0,0,0,,0.0,2.9802322387695312e-08,0.0,0,0,False,0.0
0.0,0.42,0.2,True,False,False,False,False,False,False,0,0,0,0,,0.0,2.9802322387695312e-08,0.0,0,0,False,0.0
0.0,-0.42,0.22000000000000003,True,False,False,False,False,False,False,0,0,0,0,,0.0,2.9802322387695312e-08,0.0,0,0,False,0.0
0.0,-0.39999999999999997,0.22000000000000003,True,False,False,False,False,False,False,0,0,0,0,,0.0,2.9802322387695312e-08,0.0,0,0,False,0.0
0.0,-0.38,0.22000000000000003,True,False,False,False,False,False,False,0,0,0,0,,0.0,2.9802322387695312e-08,0.0,0,0,False,0.0
0.0,-0.36,0.22000000000000003,True,False,False,False,False,False,False,0,0,0,0,,0.0,2.9802322387695312e-08,0.0,0,0,False,0.0
0.0,-0.33999999999999997,0.22000000000000003,True,False,False,False,False,False,False,0,0,0,0,,0.0,2.9802322387695312e-08,0.0,0,0,False,0.0
0.0,-0.31999999999999995,0.22000000000000003,True,False,False,False,False,False,False,0,0,0,0,,0.0,2.9802322387695312e-08,0.0,0,0,False,0.0
0.0,-0.3,0.22000000000000003,True,False,False,False,False,False,False,0,0,0,0,,0.0,2.9802322387695312e-08,0.0,0,0,False,0.0
0.0,-0.27999999999999997,0.22000000000000003,True,False,False,False,False,False,False,0,0,0,0,,0.0,2.9802322387695312e-08,0.0,0,0,False,0.0
0.0,-0.26,0.22000000000000003,True,False,False,False,False,False,False,0,0,0,0,,0.0,2.9802322387695312e-08,0.0,0,0,False,0.0
0.0,-0.24,0.22000000000000003,True,False,False,False,False,False,False,0,0,0,0,,0.0,2.9802322387695312e-08,0.0,0,0,False,0.0
0.0,-0.21999999999999997,0.22000000000000003,True,False,False,False,False,False,False,0,0,0,0,,0.0,2.9802322387695312e-08,0.0,0,0,False,0.0
0.0,-0.19999999999999998,0.22000000000000003,True,False,False,False,False,False,False,0,0,0,0,,0.0,2.9802322387695312e-08,0.0,0,0,False,0.0
0.0,-0.18,0.22000000000000003,True,False,False,False,False,False,False,0,0,0,0,,0.0,2.9802322387695312e-08,0.0,0,0,False,0.0
0.0,-0.15999999999999998,0.22000000000000003,True,False,False,False,False,False,False,0,0,0,0,,0.0,2.9802322387695312e-08,0.0,0,0,False,0.0
0.0,-0.13999999999999996,0.22000000000000003,True,False,False,False,False,False,False,0,0,0,0,,0.0,2.9802322387695312e-08,0.0,0,0,False,0.0
0.0,-0.12,0.22000000000000003,True,False,False,False,False,False,False,0,0,0,0,,0.0,2.9802322387695312e-08,0.0,0,0,False,0.0
0.0,-0.09999999999999998,0.22000000000000003,True,False,False,False,False,False,False,0,0,0,0,,0.0,2.980237923100575e-08,0.0,0,0,False,0.0
0.0,-0.07999999999999996,0.22000000000000003,True,False,False,False,False,False,False,0,0,0,0,,0.0,2.9802322387695312e-08,0.0,0,0,False,0.0
0.0,-0.06,0.22000000000000003,True,False,False,False,False,False,False,0,0,0,0,,0.0,2.9802322387695312e-08,0.0,0,0,False,0.0
0.0,-0.03999999999999998,0.22000000000000003,True,False,False,False,False,False,False,0,0,0,0,,0.0,2.9802322387695312e-08,0.0,0,0,False,0.0
0.0,-0.019999999999999962,0.22000000000000003,True,False,False,False,False,False,False,0,0,0,0,,0.0,2.9802322387695312e-08,0.0,0,0,False,0.0
0.0,0.0,0.22000000000000003,True,False,False,False,False,False,False,0,0,0,0,,0.0,2.9802322387695312e-08,0.0,0,0,False,0.0
0.0,0.020000000000000018,0.22000000000000003,True,False,False,False,False,False,False,0,0,0,0,,0.0,2.9802322387695312e-08,0.0,0,0,False,0.0
