query_index,requested_qpos_m,basket_offset_x_m,basket_offset_y_m,actual_qpos_0_m,actual_qpos_1_m,actual_qpos_2_m,qpos_max_abs_error_m,qvel_norm_m_s,oracle_contact,oracle_penetration,min_separation_m
289,0.0675,0.18,-0.22000000000000003,0.17820000648498535,0.08278586715459824,8.77077629409884e-16,0.11070000648498535,3.727739095687866,True,True,-0.009060494601726532
290,0.0675,0.2,-0.22000000000000003,0.17820000648498535,0.08204036206007004,1.1694367686270997e-15,0.11070000648498535,3.7275917530059814,False,False,0.010939367115497589
291,0.0675,0.22000000000000003,-0.22000000000000003,0.17820000648498535,0.08129485696554184,1.4617959078443155e-15,0.11070000648498535,3.7274444103240967,False,False,0.01874859631061554
292,0.0675,0.24000000000000005,-0.22000000000000003,0.17820000648498535,0.08054935187101364,1.7541550470615312e-15,0.11070000648498535,3.727297067642212,False,False,0.01872793585062027
293,0.0675,0.26000000000000006,-0.22000000000000003,0.17820000648498535,0.07980384677648544,2.04651397452051e-15,0.11070000648498535,3.727149724960327,False,False,0.018832631409168243
294,0.0675,0.2800000000000001,-0.22000000000000003,0.17820000648498535,0.07905849069356918,2.338872901979489e-15,0.11070000648498535,3.7270023822784424,False,False,0.018977537751197815
295,0.0675,0.3,-0.22000000000000003,0.17820000648498535,0.07831313461065292,2.631231829438468e-15,0.11070000648498535,3.7268550395965576,False,False,0.01915455423295498
296,0.0675,0.32,-0.22000000000000003,0.17820000648498535,0.07756777852773666,2.923590756897447e-15,0.11070000648498535,3.726707696914673,False,False,
297,0.0675,0.34,-0.22000000000000003,0.17820000648498535,0.0768224224448204,3.2159496843564258e-15,0.11070000648498535,3.726560354232788,False,False,
298,0.0675,0.36000000000000004,-0.22000000000000003,0.17820000648498535,0.07607706636190414,3.5083086118154047e-15,0.11070000648498535,3.7264130115509033,False,False,
299,0.0675,0.38000000000000006,-0.22000000000000003,0.17820000648498535,0.07533185929059982,3.800668598065568e-15,0.11070000648498535,3.7262656688690186,False,False,
300,0.0675,0.4000000000000001,-0.22000000000000003,0.17820000648498535,0.0745866522192955,4.0930287960739675e-15,0.11070000648498535,3.726118326187134,False,False,
301,0.0675,0.42,-0.22000000000000003,0.17820000648498535,0.07384144514799118,4.385388994082367e-15,0.11070000648498535,3.725970983505249,False,False,
302,0.0675,-0.42,-0.2,0.17820000648498535,0.07309623807668686,4.677749192090767e-15,0.11070000648498535,3.7258236408233643,False,False,
303,0.0675,-0.39999999999999997,-0.2,0.17820000648498535,0.07235103100538254,4.970109390099167e-15,0.11070000648498535,3.7256762981414795,False,False,
304,0.0675,-0.38,-0.2,0.17820000648498535,0.07160597294569016,5.262469588107567e-15,0.11070000648498535,3.7255289554595947,False,False,
305,0.0675,-0.36,-0.2,0.17820000648498535,0.07086091488599777,5.5548297861159664e-15,0.11070000648498535,3.72538161277771,False,False,
306,0.0675,-0.33999999999999997,-0.2,0.17820000648498535,0.07011585682630539,5.847189984124366e-15,0.11070000648498535,3.725234270095825,False,False,0.01535111665725708
307,0.0675,-0.31999999999999995,-0.2,0.17819996178150177,0.069370798766613,6.139550182132766e-15,0.11069996178150177,3.7250869823739805,True,False,-2.6553869247436523e-05
308,0.0675,-0.3,-0.2,0.1765066385269165,0.06862574070692062,6.431910380141166e-15,0.1090066385269165,50.7255635632287,True,True,-0.011022482067346573
309,0.0675,-0.27999999999999997,-0.2,0.17700420320034027,0.06788083165884018,6.724270578149566e-15,0.10950420320034027,69.26373967050569,True,True,-0.010994642041623592
310,0.0675,-0.26,-0.2,0.17556270956993103,0.06713592261075974,7.0166307761579654e-15,0.10806270956993103,48.32120030588451,True,True,-0.01105724461376667
311,0.0675,-0.24,-0.2,0.17795655131340027,0.06639101356267929,7.308992244715786e-15,0.11045655131340026,101.05347717196202,True,True,-0.01110900193452835
312,0.0675,-0.21999999999999997,-0.2,0.17761556804180145,0.06565340608358383,7.60135413679008e-15,0.11011556804180145,26.36257812025168,True,True,-0.01649262011051178
313,0.0675,-0.19999999999999998,-0.2,0.17554423213005066,0.06491579860448837,7.893716028864375e-15,0.10804423213005065,53.712268535673445,True,True,-0.02027258276939392
314,0.0675,-0.18,-0.2,0.17812970280647278,0.05986228957772255,8.186077920938669e-15,0.11062970280647277,48.78406686547463,True,True,-0.01625572144985199
315,0.0675,-0.15999999999999998,-0.2,0.17804621160030365,0.05469831824302673,8.478439813012963e-15,0.11054621160030365,45.33418529845589,True,True,-0.022267848253250122
316,0.0675,-0.13999999999999996,-0.2,0.17785675823688507,0.049971651285886765,8.770801705087258e-15,0.11035675823688507,134.91581016122754,True,True,-0.020337268710136414
317,0.0675,-0.12,-0.2,0.17820000648498535,0.047715939581394196,9.063163597161552e-15,0.11070000648498535,89.11665932677438,True,True,-0.015610560774803162
318,0.0675,-0.09999999999999998,-0.2,0.17775897681713104,0.04719556123018265,9.355525489235846e-15,0.11025897681713104,111.7696796710071,True,True,-0.013354897499084473
319,0.0675,-0.07999999999999996,-0.2,0.17652978003025055,0.04884999245405197,9.64788738131014e-15,0.10902978003025054,57.91681184344733,True,True,-0.012834474444389343
320,0.0675,-0.06,-0.2,0.1771954596042633,0.04690995439887047,9.940249273384435e-15,0.1096954596042633,105.1078542829169,True,True,-0.014962233603000641
321,0.0675,-0.03999999999999998,-0.2,0.17819829285144806,0.0469321608543396,1.0232611165458729e-14,0.11069829285144805,14.514128933858641,True,True,-0.01814970374107361
322,0.0675,-0.019999999999999962,-0.2,0.1742471605539322,0.0471438504755497,1.0524973057533023e-14,0.10674716055393219,32.154535608689756,True,True,-0.016142427921295166
323,0.0675,0.0,-0.2,0.17820000648498535,0.0344170518219471,0.0,0.11070000648498535,45.05826200947424,True,True,-0.017930686473846436
324,0.0675,0.020000000000000018,-0.2,0.17809522151947021,0.02283131331205368,0.0,0.11059522151947021,64.91075621302399,True,True,-0.01564980298280716
325,0.0675,0.040000000000000036,-0.2,0.17788007855415344,0.022934647276997566,2.9235929803589334e-16,0.11038007855415344,59.65740900224618,True,True,-0.009352408349514008
326,0.0675,0.06,-0.2,0.17820000648498535,0.025731923058629036,5.847184901926683e-16,0.11070000648498535,39.080074310302734,True,True,-0.010976448655128479
327,0.0675,0.08000000000000002,-0.2,0.17820000648498535,0.018185997381806374,8.77077629409884e-16,0.11070000648498535,52.33076477050781,True,True,-0.00896461308002472
328,0.0675,0.10000000000000003,-0.2,0.17820000648498535,0.017239250242710114,0.0003197883488610387,0.11070000648498535,19.382491040794058,True,True,-0.006379850208759308
329,0.0675,0.12000000000000005,-0.2,0.17820000648498535,0.015460644848644733,0.0001882598880911246,0.11070000648498535,29.36616709993044,True,True,-0.005678646266460419
330,0.0675,0.14000000000000007,-0.2,0.17820000648498535,0.01462023425847292,0.00014004844706505537,0.11070000648498535,6.460892754605912,True,True,-0.0037551745772361755
331,0.0675,0.15999999999999998,-0.2,0.17820000648498535,0.014188729226589203,0.0001086435659090057,0.11070000648498535,4.950062183962194,True,True,-0.006989676505327225
332,0.0675,0.18,-0.2,0.17820000648498535,0.015052162110805511,9.223559754900634e-05,0.11070000648498535,3.2989073462791727,True,False,-0.0013794228434562683
333,0.0675,0.2,-0.2,0.17820000648498535,0.01567142643034458,0.00011541460844455287,0.11070000648498535,3.3050481614972194,True,False,-0.0014984756708145142
334,0.0675,0.22000000000000003,-0.2,0.17820000648498535,0.016290662810206413,0.0003466144553385675,0.11070000648498535,3.3048743200010167,False,False,0.00707012414932251
335,0.0675,0.24000000000000005,-0.2,0.17820000648498535,0.016909876838326454,0.0005777905462309718,0.11070000648498535,3.3047004796712662,False,False,0.0052079856395721436
336,0.0675,0.26000000000000006,-0.2,0.17820000648498535,0.01752905733883381,4.6667904825881124e-05,0.11070000648498535,3.1584387456397405,True,False,-0.0018602386116981506
337,0.0675,0.2800000000000001,-0.2,0.17820000648498535,0.018148206174373627,6.870953075122088e-05,0.11070000648498535,3.1584013526627843,True,False,-0.001131199300289154
338,0.0675,0.3,-0.2,0.17820000648498535,0.018767330795526505,5.409494769992307e-05,0.11070000648498535,3.158299132030926,True,False,-0.001034766435623169
339,0.0675,0.32,-0.2,0.17820000648498535,0.019386431202292442,0.00017936025687959045,0.11070000648498535,3.1581382142739516,False,False,0.006576210260391235
340,0.0675,0.34,-0.2,0.17820000648498535,0.020005499944090843,0.0003046027850359678,0.11070000648498535,3.1579772987296915,False,False,
341,0.0675,0.36000000000000004,-0.2,0.17820000648498535,0.020624535158276558,0.0004298225976526737,0.11070000648498535,3.157816385398484,False,False,
342,0.0675,0.38000000000000006,-0.2,0.17820000648498535,0.021243548020720482,0.0005550195928663015,0.11070000648498535,3.157655474280668,False,False,
343,0.0675,0.4000000000000001,-0.2,0.17820000648498535,0.021862534806132317,0.0006801938870921731,0.11070000648498535,3.157494565376582,False,False,
344,0.0675,0.42,-0.2,0.17820000648498535,0.022481491789221764,0.0008053453057073057,0.11070000648498535,3.157333682310769,False,False,
345,0.0675,-0.42,-0.18000000000000002,0.17820000648498535,0.023100413382053375,0.0009304740815423429,0.11070000648498535,3.157172801453178,False,False,
346,0.0675,-0.39999999999999997,-0.18000000000000002,0.17820000648498535,0.023719314485788345,0.0010555802145972848,0.11070000648498535,3.157011922804146,False,False,
347,0.0675,-0.38,-0.18000000000000002,0.17820000648498535,0.024338187649846077,0.0011806633556261659,0.11070000648498535,3.1568510463640114,False,False,
348,0.0675,-0.36,-0.18000000000000002,0.17820000648498535,0.02495703287422657,0.0013057239120826125,0.11070000648498535,3.156690172133111,False,False,
349,0.0675,-0.33999999999999997,-0.18000000000000002,0.17820000648498535,0.02557584084570408,0.001430761651135981,0.11070000648498535,3.1565293001117833,False,False,0.011490818113088608
350,0.0675,-0.31999999999999995,-0.18000000000000002,0.17819973826408386,0.026194628328084946,0.0015557766892015934,0.11069973826408386,3.1563684866626995,True,False,-2.6553869247436523e-05
351,0.0675,-0.3,-0.18000000000000002,0.17820000648498535,0.026813387870788574,0.0016807689098641276,0.11070000648498535,13.618451980055916,True,True,-0.011022459715604782
352,0.0675,-0.27999999999999997,-0.18000000000000002,0.17820000648498535,0.027432121336460114,0.0018057384295389056,0.11070000648498535,8.632882810198078,True,True,-0.010993007570505142
353,0.0675,-0.26,-0.18000000000000002,0.17820000648498535,0.028050817549228668,0.0019306852482259274,0.11070000648498535,5.540025829079523,True,True,-0.0110553540289402
354,0.0675,-0.24,-0.18000000000000002,0.17820000648498535,0.028669491410255432,0.002055609365925193,0.11070000648498535,19.575850253630467,True,True,-0.01110900193452835
355,0.0675,-0.21999999999999997,-0.18000000000000002,0.17820000648498535,0.02928813546895981,0.0021805106662213802,0.11070000648498535,15.72961728314153,True,True,-0.01649266481399536
356,0.0675,-0.19999999999999998,-0.18000000000000002,0.17820000648498535,0.029906757175922394,0.002305389381945133,0.11070000648498535,7.088472775392812,True,True,-0.02027258276939392
357,0.0675,-0.18,-0.18000000000000002,0.17820000648498535,0.029540881514549255,0.0024302450474351645,0.11070000648498535,18.4963282262425,True,True,-0.016255691647529602
358,0.0675,-0.15999999999999998,-0.18000000000000002,0.17820000648498535,0.029710279777646065,0.0025550781283527613,0.11070000648498535,35.54855862264081,True,True,-0.013179875910282135
359,0.0675,-0.13999999999999996,-0.18000000000000002,0.17820000648498535,0.030639370903372765,0.0026798886246979237,0.11070000648498535,4.2907499164860905,True,True,-0.015349239110946655
360,0.0675,-0.12,-0.18000000000000002,0.17820000648498535,0.027902323752641678,0.0028046760708093643,0.11070000648498535,69.03277735283153,True,True,-0.015525773167610168
361,0.0675,-0.09999999999999998,-0.18000000000000002,0.17820000648498535,0.028916025534272194,0.002929441165179014,0.11070000648498535,114.73263169545658,True,True,-0.013541266322135925
362,0.0675,-0.07999999999999996,-0.18000000000000002,0.17820000648498535,0.033717382699251175,0.003042600117623806,0.11070000648498535,132.3262599044155,True,True,-0.012622170150279999
363,0.0675,-0.06,-0.18000000000000002,0.17820000648498535,0.02616298571228981,0.003129028482362628,0.11070000648498535,115.00794826435506,True,True,-0.017829708755016327
364,0.0675,-0.03999999999999998,-0.18000000000000002,0.17820000648498535,0.024289367720484734,0.005746933631598949,0.11070000648498535,68.87975140182883,True,True,-0.018896639347076416
365,0.0675,-0.019999999999999962,-0.18000000000000002,0.17820000648498535,0.02000286802649498,0.0017829283606261015,0.11070000648498535,117.63230514811121,True,True,-0.01770833134651184
366,0.0675,0.0,-0.18000000000000002,0.17820000648498535,0.02354978211224079,0.0,0.11070000648498535,99.4283358616794,True,True,-0.019660577178001404
367,0.0675,0.020000000000000018,-0.18000000000000002,0.17662569880485535,0.02581232599914074,0.0010655553778633475,0.10912569880485534,113.14000187311161,True,True,-0.01896870881319046
368,0.0675,0.040000000000000036,-0.18000000000000002,0.17820000648498535,0.02991647645831108,0.0011245523346588016,0.11070000648498535,109.71851817203135,True,True,-0.0172622948884964
369,0.0675,0.06,-0.18000000000000002,0.17820000648498535,0.03983139991760254,0.0,0.11070000648498535,101.29786976274698,True,True,-0.017258204519748688
370,0.0675,0.08000000000000002,-0.18000000000000002,0.17820000648498535,0.05012772977352142,0.0,0.11070000648498535,118.52250372001419,True,True,-0.020797714591026306
371,0.0675,0.10000000000000003,-0.18000000000000002,0.17820000648498535,0.051573995500802994,2.859181768144481e-05,0.11070000648498535,61.40490411395219,True,True,-0.022265799343585968
372,0.0675,0.12000000000000005,-0.18000000000000002,0.17820000648498535,0.05296460539102554,2.804970063152723e-05,0.11070000648498535,13.447545336864508,True,True,-0.022265903651714325
373,0.0675,0.14000000000000007,-0.18000000000000002,0.17820000648498535,0.05236700177192688,0.00011643581092357635,0.11070000648498535,62.926936799748475,True,True,-0.022265657782554626
374,0.0675,0.15999999999999998,-0.18000000000000002,0.17820000648498535,0.05921114608645439,0.000141505355713889,0.11070000648498535,95.87104481826485,True,True,-0.022265754640102386
375,0.0675,0.18,-0.18000000000000002,0.17820000648498535,0.06208488345146179,0.002741558477282524,0.11070000648498535,42.18291203569403,True,True,-0.009058721363544464
376,0.0675,0.2,-0.18000000000000002,0.17820000648498535,0.06008492410182953,0.017053082585334778,0.11070000648498535,84.44069237608737,True,True,-0.010851137340068817
377,0.0675,0.22000000000000003,-0.18000000000000002,0.17820000648498535,0.058085039258003235,0.015179233625531197,0.11070000648498535,24.735071687699865,True,True,-0.018285855650901794
378,0.0675,0.24000000000000005,-0.18000000000000002,0.17820000648498535,0.05608515441417694,0.015411286614835262,0.11070000648498535,10.680475814487359,True,True,-0.014917243272066116
379,0.0675,0.26000000000000006,-0.18000000000000002,0.17820000648498535,0.054085344076156616,0.02019471861422062,0.11070000648498535,51.438414121202975,True,True,-0.009713150560855865
380,0.0675,0.2800000000000001,-0.18000000000000002,0.17820000648498535,0.05208555608987808,0.0317215695977211,0.11070000648498535,16.10005764144911,True,True,-0.010907687246799469
381,0.0675,0.3,-0.18000000000000002,0.17820000648498535,0.05008582025766373,0.027384033426642418,0.11070000648498535,51.33127862532143,True,True,-0.012687928974628448
382,0.0675,0.32,-0.18000000000000002,0.17820000648498535,0.048086121678352356,0.026378965005278587,0.11070000648498535,10.014575246552543,True,True,-0.006350474897772074
383,0.0675,0.34,-0.18000000000000002,0.17820000648498535,0.04608646035194397,0.02626526914536953,0.11070000648498535,10.014365060753136,False,False,0.0056320130825042725
384,0.0675,0.36000000000000004,-0.18000000000000002,0.17820000648498535,0.04408683627843857,0.02615160122513771,0.11070000648498535,10.014154875982117,False,False,
385,0.0675,0.38000000000000006,-0.18000000000000002,0.17820000648498535,0.04208724945783615,0.026037946343421936,0.11070000648498535,10.013944692239551,False,False,
386,0.0675,0.4000000000000001,-0.18000000000000002,0.17820000648498535,0.04008772596716881,0.025924324989318848,0.11070000648498535,10.013734509525504,False,False,
387,0.0675,0.42,-0.18000000000000002,0.17820000648498535,0.03808821365237236,0.02581072226166725,0.11070000648498535,10.013524327840042,False,False,
388,0.0675,-0.42,-0.16000000000000003,0.17820000648498535,0.03608877584338188,0.025697138160467148,0.11070000648498535,10.013314147183225,False,False,
389,0.0675,-0.39999999999999997,-0.16000000000000003,0.17820000648498535,0.0340893417596817,0.02558358572423458,0.11070000648498535,10.013103967555123,False,False,
390,0.0675,-0.38,-0.16000000000000003,0.17820000648498535,0.03208997845649719,0.02547004446387291,0.11070000648498535,10.012893788955797,False,False,
391,0.0675,-0.36,-0.16000000000000003,0.17820000648498535,0.030090637505054474,0.025356534868478775,0.11070000648498535,10.012683611385315,False,False,
392,0.0675,-0.33999999999999997,-0.16000000000000003,0.17820000648498535,0.028091348707675934,0.025243043899536133,0.11070000648498535,10.012473434843738,False,False,0.0066254884004592896
393,0.0675,-0.31999999999999995,-0.16000000000000003,0.17820000648498535,0.02609209716320038,0.025129571557044983,0.11070000648498535,10.012268235534737,True,True,-0.013071060180664062
394,0.0675,-0.3,-0.16000000000000003,0.17463083565235138,0.024092882871627808,0.02501613274216652,0.10713083565235137,118.91666445257535,True,True,-0.011022444814443588
395,0.0675,-0.27999999999999997,-0.16000000000000003,0.1752423793077469,0.02240573987364769,0.024920416995882988,0.10774237930774688,115.95673356226162,True,True,-0.015801722183823586
396,0.0675,-0.26,-0.16000000000000003,0.17429493367671967,0.020946918055415154,0.02483767829835415,0.10679493367671966,105.77403386576268,True,True,-0.015898453071713448
397,0.0675,-0.24,-0.16000000000000003,0.17820000648498535,0.019564462825655937,0.024759288877248764,0.11070000648498535,19.696729631666535,True,True,-0.015914782881736755
398,0.0675,-0.21999999999999997,-0.16000000000000003,0.177896186709404,0.018182044848799706,0.024680910632014275,0.11039618670940399,65.4602721882394,True,True,-0.01649266481399536
399,0.0675,-0.19999999999999998,-0.16000000000000003,0.17798802256584167,0.01679966412484646,0.02460256777703762,0.11048802256584167,33.21171185418353,True,True,-0.02027258276939392
400,0.0675,-0.18,-0.16000000000000003,0.17820000648498535,0.011099650524556637,0.02452424168586731,0.11070000648498535,50.95553963071207,True,True,-0.016255691647529602
401,0.0675,-0.15999999999999998,-0.16000000000000003,0.17688611149787903,0.0037733702920377254,0.02444593608379364,0.10938611149787902,143.87613418156553,True,True,-0.016738615930080414
402,0.0675,-0.13999999999999996,-0.16000000000000003,0.1760655641555786,0.0013045117957517505,0.02438589185476303,0.10856556415557861,20.897940405617295,True,True,-0.015811055898666382
403,0.0675,-0.12,-0.16000000000000003,0.17700520157814026,7.089084101608023e-05,0.02432587742805481,0.10950520157814025,147.58515692001095,True,True,-0.011108994483947754
404,0.0675,-0.09999999999999998,-0.16000000000000003,0.17819203436374664,0.003034203080460429,0.02426963858306408,0.11069203436374664,108.86750009853941,True,True,-0.011108994483947754
405,0.0675,-0.07999999999999996,-0.16000000000000003,0.17820000648498535,0.0019052644493058324,0.024217447265982628,0.11070000648498535,17.899156381956,True,True,-0.014614470303058624
406,0.0675,-0.06,-0.16000000000000003,0.17728281021118164,0.0005102627328597009,0.024165278300642967,0.10978281021118164,100.02214236042349,True,True,-0.017594464123249054
407,0.0675,-0.03999999999999998,-0.16000000000000003,0.17820000648498535,0.0017057213699445128,0.018041005358099937,0.11070000648498535,82.73261620889255,True,True,-0.017153285443782806
408,0.0675,-0.019999999999999962,-0.16000000000000003,0.17820000648498535,0.0013482429785653949,0.01699908636510372,0.11070000648498535,66.89381597354506,True,True,-0.022268064320087433
409,0.0675,0.0,-0.16000000000000003,0.17820000648498535,0.0,0.006696868222206831,0.11070000648498535,119.19648657064111,True,True,-0.020638085901737213
410,0.0675,0.020000000000000018,-0.16000000000000003,0.17820000648498535,0.0,0.0,0.11070000648498535,22.37546747609333,True,True,-0.017663493752479553
411,0.0675,0.040000000000000036,-0.16000000000000003,0.17707020044326782,0.0025408503133803606,0.0,0.10957020044326782,121.83535324387188,True,True,-0.018663480877876282
412,0.0675,0.06,-0.16000000000000003,0.1761418581008911,0.0,0.0,0.10864185810089111,31.144000036616426,True,True,-0.01770678348839283
413,0.0675,0.08000000000000002,-0.16000000000000003,0.1752135157585144,0.0041461060754954815,0.0,0.1077135157585144,89.08300558802524,True,True,-0.01866348832845688
414,0.0675,0.10000000000000003,-0.16000000000000003,0.1742851734161377,0.003763864515349269,0.0,0.10678517341613769,109.37583485602177,True,True,-0.018648624420166016
415,0.0675,0.12000000000000005,-0.16000000000000003,0.17343014478683472,0.0038531282916665077,0.0,0.10593014478683471,117.88793263528343,True,True,-0.018663495779037476
416,0.0675,0.14000000000000007,-0.16000000000000003,0.1727023720741272,0.008502999320626259,0.0,0.10520237207412719,120.9896380513825,True,True,-0.018663495779037476
417,0.0675,0.15999999999999998,-0.16000000000000003,0.1720905303955078,0.009096572175621986,0.0,0.10459053039550781,30.847378227731806,True,True,-0.017663508653640747
418,0.0675,0.18,-0.16000000000000003,0.17147868871688843,0.005791772622615099,0.0,0.10397868871688842,61.147262011602976,True,True,-0.018663495779037476
419,0.0675,0.2,-0.16000000000000003,0.17086684703826904,0.007791698444634676,0.0,0.10336684703826904,11.788141680238914,True,True,-0.019642002880573273
420,0.0675,0.22000000000000003,-0.16000000000000003,0.17025500535964966,0.009791582822799683,0.0027559897862374783,0.10275500535964965,37.46518050602115,True,True,-0.01811935007572174
421,0.0675,0.24000000000000005,-0.16000000000000003,0.16964316368103027,0.01179142389446497,0.00398674514144659,0.10214316368103027,105.16820107235269,True,True,-0.015914730727672577
422,0.0675,0.26000000000000006,-0.16000000000000003,0.16905874013900757,0.01370241865515709,0.003507019020617008,0.10155874013900756,16.74839446425365,True,True,-0.015911400318145752
423,0.0675,0.2800000000000001,-0.16000000000000003,0.16847431659698486,0.015613371506333351,0.004238670691847801,0.10097431659698486,21.01387458997856,True,True,-0.01583505980670452
424,0.0675,0.3,-0.16000000000000003,0.16788989305496216,0.017524288967251778,0.007383157964795828,0.10038989305496215,45.33490899917036,True,True,-0.011897653341293335
425,0.0675,0.32,-0.16000000000000003,0.16730546951293945,0.020677730441093445,0.01321469433605671,0.09980546951293945,29.01833756534944,True,True,-0.015396416187286377
426,0.0675,0.34,-0.16000000000000003,0.16672104597091675,0.022588562220335007,0.015214649960398674,0.09922104597091674,14.135540299998404,False,False,0.00460362434387207
427,0.0675,0.36000000000000004,-0.16000000000000003,0.16613662242889404,0.024499356746673584,0.017214568331837654,0.09863662242889404,14.135231781741107,False,False,
428,0.0675,0.38000000000000006,-0.16000000000000003,0.16555219888687134,0.026410114020109177,0.019214441999793053,0.09805219888687133,14.134923263905687,False,False,
429,0.0675,0.4000000000000001,-0.16000000000000003,0.16496777534484863,0.028320834040641785,0.02121427282691002,0.09746777534484863,14.134614746492172,False,False,
430,0.0675,0.42,-0.16000000000000003,0.16438335180282593,0.03023151494562626,0.02321406453847885,0.09688335180282592,14.13430622950059,False,False,
431,0.0675,-0.42,-0.14,0.163798987865448,0.03214215487241745,0.0252138189971447,0.096298987865448,14.13399771293097,False,False,
432,0.0675,-0.39999999999999997,-0.14,0.16321486234664917,0.03405274823307991,0.027213536202907562,0.09571486234664917,14.133689196783337,False,False,
433,0.0675,-0.38,-0.14,0.16263073682785034,0.03596330061554909,0.029213210567831993,0.09513073682785034,14.13338068105772,False,False,
434,0.0675,-0.36,-0.14,0.1620466113090515,0.03787381574511528,0.031212840229272842,0.09454661130905151,14.133072165754147,False,False,
435,0.0675,-0.33999999999999997,-0.14,0.16146248579025269,0.03978429362177849,0.03321242704987526,0.09396248579025268,14.132763650872645,False,False,0.006583452224731445
436,0.0675,-0.31999999999999995,-0.14,0.16330024600028992,0.04169473424553871,0.03521197661757469,0.09580024600028991,90.51762172306033,True,True,-0.013416588306427002
437,0.0675,-0.3,-0.14,0.17185504734516144,0.04360513761639595,0.03721148893237114,0.10435504734516143,85.23063409834322,True,True,-0.017099790275096893
438,0.0675,-0.27999999999999997,-0.14,0.17820000648498535,0.04551548510789871,0.039210956543684006,0.11070000648498535,87.83125031700821,True,True,-0.017099790275096893
439,0.0675,-0.26,-0.14,0.17820000648498535,0.04742581397294998,0.041210394352674484,0.11070000648498535,51.05254706569882,True,True,-0.017099790275096893
440,0.0675,-0.24,-0.14,0.17820000648498535,0.04933606833219528,0.043209757655858994,0.11070000648498535,73.93105637136067,True,True,-0.017099790275096893
441,0.0675,-0.21999999999999997,-0.14,0.17820000648498535,0.05124632269144058,0.0452091209590435,0.11070000648498535,14.876298221251766,True,True,-0.01743607223033905
442,0.0675,-0.19999999999999998,-0.14,0.17820000648498535,0.05315650254487991,0.04720840975642204,0.11070000648498535,24.59270404592343,True,True,-0.02027258276939392
443,0.0675,-0.18,-0.14,0.17820000648498535,0.05957334116101265,0.04920768737792969,0.11070000648498535,29.371237650889135,True,True,-0.017099782824516296
444,0.0675,-0.15999999999999998,-0.14,0.17820000648498535,0.06343032419681549,0.05121330916881561,0.11070000648498535,46.74842539298618,True,True,-0.022263221442699432
445,0.0675,-0.13999999999999996,-0.14,0.17820000648498535,0.07976610213518143,0.053213268518447876,0.11070000648498535,111.75084244122486,True,True,-0.021020621061325073
446,0.0675,-0.12,-0.14,0.17820000648498535,0.08972285687923431,0.055072277784347534,0.11070000648498535,113.38096014342597,True,True,-0.017099782824516296
447,0.0675,-0.09999999999999998,-0.14,0.17820000648498535,0.09920600056648254,0.05685773491859436,0.11070000648498535,142.75363697746212,True,True,-0.017099782824516296
448,0.0675,-0.07999999999999996,-0.14,0.17820000648498535,0.10953997075557709,0.0583365261554718,0.11070000648498535,161.21494692474838,True,True,-0.017099782824516296
449,0.0675,-0.06,-0.14,0.17820000648498535,0.11225681006908417,0.05951334536075592,0.11070000648498535,75.75672046885565,True,True,-0.017099782824516296
450,0.0675,-0.03999999999999998,-0.14,0.17820000648498535,0.12009040266275406,0.06019943207502365,0.11070000648498535,119.90530030332792,True,True,-0.017099782824516296
451,0.0675,-0.019999999999999962,-0.14,0.17820000648498535,0.1272304803133011,0.06286899745464325,0.11070000648498535,139.74590399225605,True,True,-0.02226332575082779
452,0.0675,0.0,-0.14,0.17820000648498535,0.13243944942951202,0.075436532497406,0.11070000648498535,132.72696167953526,True,True,-0.022263482213020325
453,0.0675,0.020000000000000018,-0.14,0.17820000648498535,0.14325927197933197,0.08796600252389908,0.11070000648498535,129.52491266530225,True,True,-0.0170997753739357
454,0.0675,0.040000000000000036,-0.14,0.17820000648498535,0.15356890857219696,0.0982857272028923,0.11070000648498535,27.83171673259172,True,True,-0.0170997753739357
455,0.0675,0.06,-0.14,0.17820000648498535,0.15791015326976776,0.10525048524141312,0.11070000648498535,122.87491889614617,True,True,-0.0170997753739357
456,0.0675,0.08000000000000002,-0.14,0.17820000648498535,0.17000506818294525,0.11475089192390442,0.11070000648498535,103.90469540140741,True,True,-0.0170997753739357
457,0.0675,0.10000000000000003,-0.14,0.17820000648498535,0.17820000648498535,0.12486708909273148,0.11070000648498535,87.41952040512565,True,True,-0.0170997753739357
458,0.0675,0.12000000000000005,-0.14,0.17820000648498535,0.17820000648498535,0.1226131021976471,0.11070000648498535,28.498477217683014,True,True,-0.01570059359073639
459,0.0675,0.14000000000000007,-0.14,0.17820000648498535,0.17820000648498535,0.12613067030906677,0.11070000648498535,103.5253902172306,True,True,-0.013629809021949768
460,0.0675,0.15999999999999998,-0.14,0.17820000648498535,0.17820000648498535,0.13336844742298126,0.11070000648498535,113.70976934157751,True,True,-0.015867929905653
461,0.0675,0.18,-0.14,0.17820000648498535,0.17820000648498535,0.13773679733276367,0.11070000648498535,89.89140319824219,True,True,-0.015914730727672577
462,0.0675,0.2,-0.14,0.17820000648498535,0.17820000648498535,0.1389012336730957,0.11070000648498535,59.428958892822266,True,True,-0.015914730727672577
463,0.0675,0.22000000000000003,-0.14,0.17820000648498535,0.17820000648498535,0.14836347103118896,0.11070000648498535,63.136558532714844,True,True,-0.017568565905094147
464,0.0675,0.24000000000000005,-0.14,0.17820000648498535,0.17820000648498535,0.15729588270187378,0.11070000648498535,105.13890838623047,True,True,-0.01930008828639984
